date,sentiment,positive,negative,neutral,count,asset_class
2022-10-20,0.06419332770270274,0.18956385135135131,0.12537229729729735,0.6850629222972971,1184,crypto
2022-10-20,0.07002653606411398,0.10887533392698134,0.08092341941228849,0.8102074799643811,1123,equity
2022-10-21,0.024867922874671346,0.1734694127957932,0.14860227870289222,0.6779273444347063,1141,crypto
2022-10-21,0.061676636363636364,0.11140727272727273,0.08678363636363638,0.8018063636363639,1100,equity
2022-10-22,0.03681351351351352,0.18795270270270267,0.15113685503685503,0.660909950859951,814,crypto
2022-10-22,0.040010717797443474,0.1103441494591937,0.08471779744346114,0.8049528023598821,1017,equity
2022-10-23,0.07471772151898737,0.20820034522439587,0.13348446490218638,0.6583161104718067,869,crypto
2022-10-23,0.07730964214711727,0.10808151093439365,0.08090954274353873,0.8110069582504971,1006,equity
2022-10-24,0.1000735893416928,0.21286959247648915,0.11279600313479632,0.6743343260188088,1276,crypto
2022-10-24,0.052159744094488175,0.10071456692913386,0.08140748031496062,0.8178700787401575,1016,equity
2022-10-25,0.07476110665597434,0.19551331194867677,0.12075501202886925,0.6837327185244585,1247,crypto
2022-10-25,0.07119302544769085,0.11332045240339303,0.08673044297832236,0.7999528746465596,1061,equity
2022-10-26,0.07394634670487107,0.20312127507163327,0.1291735673352436,0.6677031518624638,1396,crypto
2022-10-26,0.06447127845884414,0.10290017513134851,0.0760998248686515,0.8210061295971981,1142,equity
2022-10-27,0.11304835405998531,0.22817037307973667,0.11512033650329187,0.6567116313094362,1367,crypto
2022-10-27,0.07544578947368423,0.10391403508771929,0.07754473684210528,0.8185456140350877,1140,equity
2022-10-28,0.06820470193115032,0.19651989924433247,0.12831351805205707,0.6751656591099919,1191,crypto
2022-10-28,0.07158313458262355,0.11311669505962522,0.07816098807495743,0.8087146507666096,1174,equity
2022-10-29,0.08284457364341084,0.1983866279069767,0.11554127906976738,0.6860761627906977,1032,crypto
2022-10-29,0.05121233009708738,0.10872233009708739,0.0855883495145631,0.8056883495145633,1030,equity
2022-10-30,0.037504823151125376,0.17519131832797424,0.13768403001071813,0.6871255091103965,933,crypto
2022-10-30,0.0713622760800843,0.1158661749209694,0.07434351949420445,0.8097892518440465,949,equity
2022-10-31,0.06404743701129456,0.1965423110338837,0.13249148566463953,0.6709666377063425,1151,crypto
2022-10-31,0.09250257387988561,0.1096377502383222,0.0723755958055291,0.817969494756911,1049,equity
2022-11-01,0.059486407766990275,0.18878543689320382,0.1292970064724919,0.6819161003236243,1236,crypto
2022-11-01,0.06845694444444443,0.11256481481481484,0.07885648148148147,0.8085935185185182,1080,equity
2022-11-02,0.05351406908171863,0.18705728727885418,0.13354490311710202,0.6793967986520638,1187,crypto
2022-11-02,0.07560786914235187,0.11150132625994694,0.08104774535809017,0.8074606542882404,1131,equity
2022-11-03,0.05335300884955754,0.19241442477876114,0.1390635398230088,0.6685212389380529,1130,crypto
2022-11-03,0.07604350180505413,0.11656588447653429,0.08346028880866428,0.7999792418772562,1108,equity
2022-11-04,0.04693571428571427,0.19379277864992156,0.14685298273155417,0.6593540816326531,1274,crypto
2022-11-04,0.05752164767747591,0.10187642418930762,0.08303856266432955,0.8150788781770376,1141,equity
2022-11-05,0.028213256955810145,0.17512602291325693,0.14691391162029457,0.6779592471358429,611,crypto
2022-11-05,0.03335325630252101,0.11217226890756297,0.0950420168067227,0.7927720588235292,952,equity
2022-11-06,0.020907199999999997,0.16314419999999996,0.1422364,0.6946196999999997,1000,crypto
2022-11-06,0.06488291708291706,0.10656343656343654,0.08881718281718283,0.8046233766233767,1001,equity
2022-11-07,0.03668664259927798,0.18194736462093863,0.14526194945848386,0.6727901083032493,1385,crypto
2022-11-07,0.06484560386473431,0.11372367149758457,0.07910144927536232,0.8071661835748791,1035,equity
2022-11-08,-0.0044515658747300325,0.1703269438444924,0.17477888768898478,0.6548931425485957,1852,crypto
2022-11-08,0.0682317261330762,0.1024638379942141,0.07912246865959499,0.818401157184185,1037,equity
2022-11-09,-0.07556728452270624,0.14555843373493976,0.22112715477293793,0.6333156163113999,2158,crypto
2022-11-09,0.08599332706766916,0.11346804511278197,0.08235526315789474,0.8041597744360903,1064,equity
2022-11-10,-0.06484514727184933,0.1417628681796233,0.20660888459681304,0.6516286335103814,2071,crypto
2022-11-10,0.056408975444538524,0.10015664690939881,0.0802142252328535,0.8196240474174429,1181,equity
2022-11-11,-0.06228219472834855,0.14261963421194196,0.2049036040882195,0.6524745562130185,1859,crypto
2022-11-11,0.07238668503213953,0.11823966942148759,0.08402571166207529,0.7977300275482095,1089,equity
2022-11-12,-0.08888219696969696,0.12559420995670995,0.21447694805194822,0.6599286255411253,1848,crypto
2022-11-12,0.04073389121338911,0.10364330543933058,0.08580125523012552,0.8105491631799163,956,equity
2022-11-13,-0.08583955796120878,0.12926053225078932,0.21509806044203883,0.6556391520072165,2217,crypto
2022-11-13,0.045812683438155144,0.11218448637316562,0.09300524109014675,0.7948071278825996,954,equity
2022-11-14,-0.06592203557312253,0.1323965415019762,0.1983178853754939,0.6692840415019756,2024,crypto
2022-11-14,0.05227767393561786,0.10675077881619936,0.08648390446521285,0.8067653167185881,963,equity
2022-11-15,-0.022433729485002822,0.15035591397849452,0.17279117147707979,0.6768494623655907,1767,crypto
2022-11-15,0.03755964566929136,0.09856102362204726,0.0884970472440945,0.8129458661417324,1016,equity
2022-11-16,-0.039993212669683274,0.1442608031674209,0.18425226244343873,0.6714877828054295,1768,crypto
2022-11-16,0.06246552072800811,0.11551567239635996,0.08732659251769465,0.797165824064712,989,equity
2022-11-17,-0.0455375474083439,0.14318539823008852,0.18872098609355253,0.6680932364096078,1582,crypto
2022-11-17,0.06569221556886227,0.11009081836327346,0.08103193612774452,0.8088892215568859,1002,equity
2022-11-18,0.019855674949630624,0.18471920752182697,0.1648607118871724,0.6504181329751505,1489,crypto
2022-11-18,0.033594528875379934,0.09839817629179334,0.08546301925025329,0.8161296859169197,987,equity
2022-11-19,0.012943820224719092,0.17197278401997512,0.15902434456928835,0.6690012484394509,801,crypto
2022-11-19,0.05221233299075025,0.11247379239465574,0.08476156217882837,0.8027738951695788,973,equity
2022-11-20,-0.05260653846153845,0.13622634615384613,0.18882980769230776,0.674943076923077,520,crypto
2022-11-20,0.027103225806451622,0.10033763440860216,0.09381827956989246,0.8058516129032258,930,equity
2022-11-21,-0.04184236006051437,0.15283555219364597,0.19467639939485631,0.6524925869894102,661,crypto
2022-11-21,0.08186492942453853,0.11091096634093378,0.07365472312703587,0.8154180238870792,921,equity
2022-11-22,-0.014301178203240067,0.15944631811487478,0.17374609720176723,0.6668096465390283,1358,crypto
2022-11-22,0.0557845154845155,0.10602797202797204,0.080993006993007,0.812964035964036,1001,equity
2022-11-23,0.002563503649635042,0.15919474452554747,0.15663131386861318,0.6841744525547447,1370,crypto
2022-11-23,0.06737342888643885,0.1012326350606395,0.07808269018743105,0.8206769570011027,907,equity
2022-11-24,0.0013773905996758474,0.161810453808752,0.16043071312803872,0.6777598865478123,1234,crypto
2022-11-24,0.07515524625267665,0.10979764453961458,0.08840471092077089,0.8017955032119913,934,equity
2022-11-25,-0.000757303370786515,0.1674373283395755,0.16819650436953806,0.66436279650437,801,crypto
2022-11-25,0.048940923737916225,0.10906874328678841,0.08182384532760473,0.8090912996777658,931,equity
2022-11-26,-0.03760824175824174,0.143107326007326,0.18071831501831495,0.6761745421245421,546,crypto
2022-11-26,0.033618636847710326,0.10382215122470713,0.08745473908413208,0.8087294994675186,939,equity
2022-11-27,0.004517342799188647,0.1568350912778905,0.15231784989858008,0.6908449290060852,986,crypto
2022-11-27,0.03392904656319291,0.10518070953436806,0.09066740576496674,0.8041474501108649,902,equity
2022-11-28,-0.04205357142857141,0.14657725155279505,0.18862973602484473,0.6647886645962732,1288,crypto
2022-11-28,0.05028164300202839,0.09542089249492905,0.07787829614604463,0.826709939148073,986,equity
2022-11-29,-0.010138445945945943,0.1548408108108108,0.1649777702702702,0.6801824999999997,1480,crypto
2022-11-29,0.06409111842105264,0.11207565789473682,0.08871929824561404,0.7991929824561407,912,equity
2022-11-30,-0.01194526979677646,0.16276068675543098,0.1747028030833916,0.6625380518570428,1427,crypto
2022-11-30,0.08330151515151518,0.10876767676767679,0.07713333333333333,0.8140838383838385,990,equity
2022-12-01,0.012538184546136534,0.17001942985746424,0.157479969992498,0.6725028507126786,1333,crypto
2022-12-01,0.07280517598343686,0.10184265010351967,0.07711801242236023,0.8210351966873707,966,equity
2022-12-02,-0.03280543478260868,0.15631027667984182,0.18911996047430835,0.6545688735177866,1012,crypto
2022-12-02,0.05418653061224491,0.10541224489795918,0.07904897959183674,0.8155326530612244,980,equity
2022-12-03,-0.05554036144578312,0.1352971887550201,0.1908377510040161,0.673863855421687,498,crypto
2022-12-03,0.03138326133909288,0.11022030237580993,0.09623218142548595,0.7935583153347732,926,equity
2022-12-04,0.0026002197802197716,0.16490868131868136,0.16230329670329666,0.6727934065934065,910,crypto
2022-12-04,0.0682933110367893,0.11513823857302116,0.07818060200668894,0.806672240802676,897,equity
2022-12-05,-0.0138621533442088,0.16284918433931495,0.17671035889070144,0.660441353996737,1226,crypto
2022-12-05,0.05475027085590466,0.10726435536294689,0.07831419284940412,0.8144214517876489,923,equity
2022-12-06,-0.0157254512635379,0.15467075812274372,0.17039702166064977,0.6749322202166068,1108,crypto
2022-12-06,0.033388653234358426,0.10329586426299049,0.09190562036055143,0.8048006362672329,943,equity
2022-12-07,-0.029935050675675666,0.14696435810810807,0.17690160472972974,0.676136064189189,1184,crypto
2022-12-07,0.04078232848232847,0.10614968814968817,0.07465176715176715,0.8191954261954261,962,equity
2022-12-08,-0.014225605536332184,0.15031513840830452,0.16454100346020759,0.6851435121107265,1156,crypto
2022-12-08,0.07209018218623482,0.11440688259109309,0.07658502024291496,0.8090131578947368,988,equity
2022-12-09,0.004958928571428581,0.16105901785714286,0.15610080357142858,0.6828383928571429,1120,crypto
2022-12-09,0.038609435897435894,0.10425025641025641,0.0876502564102564,0.8080984615384617,975,equity
2022-12-10,0.009485539714867612,0.16326558044806522,0.1537812627291242,0.6829565173116089,982,crypto
2022-12-10,0.046090415335463264,0.1041075612353568,0.0859094781682641,0.8099765708200213,939,equity
2022-12-11,0.10072923627684978,0.2171178997613367,0.11638878281622912,0.6664940334128874,838,crypto
2022-12-11,0.07295586353944565,0.11718550106609811,0.08455543710021322,0.7982441364605541,938,equity
2022-12-12,-0.04520595667870036,0.15362093862815882,0.1988281588447654,0.647546570397112,554,crypto
2022-12-12,0.0515395537525355,0.10240669371196756,0.08365111561866126,0.8139513184584178,986,equity
2022-12-13,-0.06721912225705332,0.1517271159874608,0.21894749216300932,0.6293217868338556,638,crypto
2022-12-13,0.08459195171026156,0.11003621730382296,0.07670623742454727,0.8132515090543257,994,equity
2022-12-14,-0.054468267581475126,0.14774819897084046,0.20221372212692967,0.6500373927958832,583,crypto
2022-12-14,0.057925242718446596,0.10566310679611653,0.0836242718446602,0.8107000000000002,1030,equity
2022-12-15,-0.061438973384030426,0.1455574144486692,0.2069950570342205,0.6474469581749049,526,crypto
2022-12-15,0.08129485935984482,0.1119854510184287,0.07527255092143549,0.8127419980601359,1031,equity
2022-12-16,-0.08025357142857148,0.13640620300751874,0.21666127819548872,0.6469308270676689,532,crypto
2022-12-16,0.056239416846652304,0.11824838012958962,0.09033909287257019,0.7913930885529161,926,equity
2022-12-17,-0.10452325581395351,0.12485209302325581,0.2293753488372093,0.6457718604651161,430,crypto
2022-12-17,0.06709748691099479,0.11634659685863873,0.08609424083769633,0.7975685863874346,955,equity
2022-12-18,-0.06700450704225352,0.13198338028169015,0.1989918309859155,0.6690278873239436,355,crypto
2022-12-18,0.048724216216216205,0.1033135135135135,0.08754378378378379,0.8091308108108108,925,equity
2022-12-19,-0.06364435146443513,0.1399686192468619,0.20361569037656907,0.6564150627615062,478,crypto
2022-12-19,0.04374907786885246,0.10341188524590167,0.08589241803278688,0.8106864754098358,976,equity
2022-12-20,-0.03595042194092829,0.15319620253164556,0.18914852320675105,0.6576580168776373,474,crypto
2022-12-20,0.07017586568730326,0.11625813221406084,0.07620041972717734,0.8075456453305351,953,equity
2022-12-21,-0.020348132780082982,0.15501742738589208,0.17536576763485479,0.669619917012448,482,crypto
2022-12-21,0.08073961456102784,0.10635224839400427,0.07232334047109205,0.8213158458244113,934,equity
2022-12-22,-0.020891134020618547,0.15762020618556705,0.17851422680412368,0.6638684536082475,485,crypto
2022-12-22,0.08316313131313133,0.115659595959596,0.07692929292929293,0.8074000000000001,990,equity
2022-12-23,-0.0035993449781659345,0.17003842794759824,0.17364257641921393,0.6563237991266374,458,crypto
2022-12-23,0.055220661157024786,0.11366322314049582,0.09037913223140495,0.7959566115702483,968,equity
2022-12-24,-0.0054038123167155306,0.17765806451612903,0.18306334310850444,0.639282991202346,341,crypto
2022-12-24,0.06774851694915254,0.10376377118644069,0.07570233050847455,0.820512711864407,944,equity
2022-12-25,0.005643968871595331,0.19209571984435797,0.18644902723735404,0.6214548638132298,257,crypto
2022-12-25,0.06182251655629142,0.1224028697571744,0.07746688741721854,0.8001203090507729,906,equity
2022-12-26,-0.07019481865284977,0.15077616580310874,0.22096606217616574,0.6282580310880829,386,crypto
2022-12-26,0.06668838437170015,0.11918057022175292,0.07405068637803587,0.8067560718057024,947,equity
2022-12-27,-0.06850788177339905,0.1421068965517241,0.21061206896551718,0.6472832512315272,406,crypto
2022-12-27,0.048917121848739524,0.09784453781512607,0.07629201680672272,0.8258855042016806,952,equity
2022-12-28,-0.07016273291925466,0.14396956521739135,0.21412629399585925,0.6419049689440992,483,crypto
2022-12-28,0.07330137420718819,0.12069344608879491,0.08351479915433403,0.795786469344609,946,equity
2022-12-29,-0.04680357142857143,0.15360273109243697,0.2004084033613445,0.6459852941176473,476,crypto
2022-12-29,0.04625309734513274,0.09933407079646017,0.08883517699115044,0.811829646017699,904,equity
2022-12-30,-0.04004810810810811,0.15284540540540542,0.19289081081081086,0.6542597297297296,370,crypto
2022-12-30,0.07162677419354836,0.11155161290322584,0.08106129032258066,0.8073956989247311,930,equity
2022-12-31,-0.06284335664335662,0.1436472027972028,0.2064888111888112,0.6498657342657342,286,crypto
2022-12-31,0.05386429378531078,0.11713220338983052,0.10125310734463276,0.7816079096045199,885,equity
2023-01-01,0.10278671963677641,0.13083995459704884,0.0802088535754824,0.7889421112372302,881,equity
2023-01-02,0.10822464088397789,0.12430828729281766,0.0716099447513812,0.8040740331491709,905,equity
2023-01-03,0.045474791666666674,0.10827499999999998,0.09626145833333334,0.7954718750000003,960,equity
2023-01-04,0.05370371155885472,0.10827571580063629,0.08026935312831389,0.8114443266171792,943,equity
2023-01-05,0.028536479321314954,0.09333828207847293,0.09396182396606574,0.8127030752916222,943,equity
2023-01-06,0.04602662266226622,0.10298459845984598,0.08003520352035205,0.8169900990099012,909,equity
2023-01-07,0.0797617877094972,0.1211083798882682,0.07501564245810056,0.803850279329609,895,equity
2023-01-08,0.26194999999999996,0.09158333333333334,0.07279166666666666,0.8355416666666667,24,equity
2023-01-09,0.05330515789473684,0.09836315789473683,0.08096,0.8206747368421053,950,equity
2023-01-10,0.04556941544885178,0.10102087682672233,0.0764311064718163,0.8225448851774531,958,equity
2023-01-11,0.05369022471910113,0.1006112359550562,0.08908426966292135,0.8103044943820222,890,equity
2023-01-12,0.06151547368421054,0.11057473684210528,0.08543999999999997,0.8039757894736844,950,equity
2023-01-12,0.286025,0.45542499999999997,0.169425,0.37515,8,forex
2023-01-13,0.07615346851654217,0.10386872998932765,0.07822198505869798,0.8178964781216652,937,equity
2023-01-13,0.5907,0.6221333333333333,0.031400000000000004,0.3465,6,forex
2023-01-14,0.06502782122905029,0.11348826815642458,0.07747150837988828,0.8090301675977652,895,equity
2023-01-14,0.6854,0.7189,0.0335,0.2476,2,forex
2023-01-15,0.05968930131004368,0.10905567685589523,0.08420633187772927,0.8067292576419215,916,equity
2023-01-16,0.06675802337938364,0.10873007438894791,0.07891498405951114,0.8123538788522847,941,equity
2023-01-17,0.06312476390346276,0.11152256033578178,0.08129380902413434,0.8071857292759703,953,equity
2023-01-18,0.09404930777422787,0.11404153354632592,0.07579765708200213,0.810160809371672,939,equity
2023-01-18,-0.1137,0.0884,0.2021,0.7095,2,forex
2023-01-19,0.09869854166666667,0.11779375000000002,0.08102187500000001,0.8011958333333332,960,equity
2023-01-20,0.05421509433962265,0.1133763102725367,0.08961635220125787,0.7970020964360589,954,equity
2023-01-20,-0.7751,0.0158,0.7909,0.1934,2,forex
2023-01-21,0.0645520127118644,0.09956038135593219,0.0808146186440678,0.8196186440677966,944,equity
2023-01-22,0.08806741214057505,0.11224174653887112,0.07525665601703942,0.8124973375931844,939,equity
2023-01-23,0.06675940170940171,0.09649358974358975,0.07587179487179488,0.8276346153846157,936,equity
2023-01-24,0.07064201058201058,0.10335026455026455,0.07469312169312167,0.8219492063492063,945,equity
2023-01-25,0.03681191222570534,0.10513061650992686,0.08353814002089867,0.8113333333333332,957,equity
2023-01-26,0.04833583984374999,0.10356835937500006,0.07876757812500002,0.8176582031249999,1024,equity
2023-01-27,0.04629788053949904,0.10906069364161848,0.08375722543352604,0.8071868978805394,1038,equity
2023-01-27,0.7374,0.7522,0.0148,0.233,2,forex
2023-01-28,0.06006293558606127,0.1137550158394932,0.0854973600844773,0.8007381203801478,947,equity
2023-01-29,0.0879487540628386,0.11254604550379198,0.0728331527627302,0.8146208017334781,923,equity
2023-01-30,0.06152874743326489,0.10643737166324431,0.08564476386036961,0.8079168377823407,974,equity
2023-01-31,0.05686320305052432,0.10494947569113439,0.0761448999046711,0.8189027645376548,1049,equity
2023-01-31,0.3054,0.4349,0.1295,0.4356,2,forex
2023-02-01,0.06056157495256169,0.10022296015180265,0.07760626185958257,0.8221698292220114,1054,equity
2023-02-02,0.08582589118198876,0.09884896810506566,0.06968574108818011,0.8314587242026267,1066,equity
2023-02-02,-0.18594999999999998,0.16044999999999998,0.34645000000000004,0.49310000000000004,4,forex
2023-02-03,0.037701449275362314,0.10059710144927536,0.08102801932367149,0.8183642512077293,1035,equity
2023-02-03,0.4467,0.465,0.0183,0.5168,2,forex
2023-02-04,0.08097374727668843,0.1152886710239651,0.0811579520697168,0.8035424836601309,918,equity
2023-02-05,0.05830359477124185,0.10035403050108936,0.07700435729847498,0.8226350762527233,918,equity
2023-02-06,0.05939331919406154,0.1039968186638388,0.07471261930010606,0.8212895015906679,943,equity
2023-02-07,0.057668510638297886,0.10304361702127665,0.07412978723404257,0.8228329787234041,940,equity
2023-02-08,0.052129088913282114,0.09894731064763998,0.08751481888035124,0.8135378704720089,911,equity
2023-02-08,-0.5822499999999999,0.040100000000000004,0.62235,0.33755,4,forex
2023-02-09,0.08533033826638478,0.10742177589852006,0.08081183932346724,0.8117769556025369,946,equity
2023-02-09,0.05395,0.33265,0.27875,0.38855,4,forex
2023-02-10,0.06955592039800997,0.10334726368159207,0.07862885572139303,0.8180139303482585,1005,equity
2023-02-10,0.0475,0.0699,0.0224,0.9077,2,forex
2023-02-11,0.10735640756302518,0.11876785714285709,0.0779747899159664,0.803265756302521,952,equity
2023-02-11,-0.2231,0.1301,0.3532,0.5167,2,forex
2023-02-12,0.05417967391304348,0.10751086956521738,0.07911847826086958,0.8133858695652175,920,equity
2023-02-13,0.04491533678756477,0.12349119170984457,0.1057761658031088,0.7707284974093264,965,equity
2023-02-13,0.1628,0.1851,0.0223,0.7927,2,forex
2023-02-14,0.06913571428571431,0.12031428571428575,0.08547252747252747,0.7942186813186816,910,equity
2023-02-14,0.16769999999999996,0.3314666666666667,0.16376666666666667,0.5048166666666667,12,forex
2023-02-15,0.09251067193675885,0.11847529644268777,0.07334584980237153,0.8081768774703555,1012,equity
2023-02-16,0.07792449596774191,0.10990927419354836,0.07674294354838711,0.8133447580645163,992,equity
2023-02-16,-0.1859111111111111,0.11432222222222221,0.30021111111111115,0.5854555555555555,18,forex
2023-02-17,0.06723522267206479,0.11084412955465585,0.08257995951417002,0.8065698380566803,988,equity
2023-02-17,-0.2561137931034483,0.19263793103448276,0.448751724137931,0.3586068965517241,58,forex
2023-02-18,0.07052704402515726,0.11256708595387845,0.08444234800838575,0.8029989517819704,954,equity
2023-02-18,0.008666666666666665,0.08156666666666666,0.0729,0.8455,6,forex
2023-02-19,0.09068881789137379,0.11236847710330143,0.07954419595314163,0.8080894568690099,939,equity
2023-02-19,-0.31911428571428574,0.15168571428571426,0.4708,0.3775,14,forex
2023-02-20,0.07349539121114687,0.10807288317256164,0.07792497320471597,0.8140085744908895,933,equity
2023-02-20,-0.079946,0.22787599999999997,0.307812,0.4643119999999999,100,forex
2023-02-21,0.04684690265486726,0.09540597345132744,0.08034734513274336,0.8242356194690265,904,equity
2023-02-21,-0.0634326086956522,0.26909782608695654,0.33253043478260874,0.39837391304347824,92,forex
2023-02-22,0.06368416751787542,0.10776200204290094,0.07949438202247192,0.8127507660878445,979,equity
2023-02-22,-0.13154583333333333,0.23476874999999997,0.36631250000000004,0.39892500000000003,96,forex
2023-02-23,0.05847597061909761,0.10577439664218258,0.08515424973767054,0.8090650577124868,953,equity
2023-02-23,-0.1359557692307692,0.2178653846153846,0.35382307692307696,0.4283096153846154,104,forex
2023-02-24,0.0629598698481562,0.10240563991323208,0.07779718004338396,0.8197917570498917,922,equity
2023-02-24,-0.13864,0.20667200000000002,0.345308,0.4480159999999999,100,forex
2023-02-25,0.07533511777301924,0.11133940042826554,0.08053747323340468,0.808125267665953,934,equity
2023-02-26,0.06768247311827956,0.10961612903225808,0.08544516129032258,0.8049505376344086,930,equity
2023-02-26,0.00954285714285714,0.2697714285714286,0.26021428571428573,0.47000000000000003,14,forex
2023-02-27,0.044896663190823784,0.10156412930135561,0.08592909280500519,0.8125015641293014,959,equity
2023-02-27,-0.1411754716981132,0.2140584905660377,0.35524716981132076,0.4306905660377359,106,forex
2023-02-28,0.06757841501564127,0.10325651720542232,0.07651720542231492,0.8202398331595414,959,equity
2023-02-28,0.07458113207547169,0.32659056603773584,0.25200566037735844,0.4214075471698114,106,forex
2023-03-01,0.05622939936775555,0.09786512118018967,0.07311801896733405,0.829017913593256,949,equity
2023-03-01,0.00864385964912281,0.3005491228070176,0.29189999999999994,0.40755263157894733,114,forex
2023-03-02,0.07225155601659752,0.10239834024896267,0.07625829875518671,0.8213340248962656,964,equity
2023-03-02,-0.1312824561403509,0.21064385964912277,0.3419263157894737,0.4474263157894736,114,forex
2023-03-03,0.05360593311758361,0.10254800431499464,0.08152858683926648,0.8159223300970878,927,equity
2023-03-03,-0.0012739130434782629,0.28819347826086955,0.2894630434782609,0.42235217391304347,92,forex
2023-03-04,0.08098013620885355,0.10762202043132801,0.07449943246311008,0.8178706015891032,881,equity
2023-03-04,-0.1025,0.2489,0.3514,0.3997,2,forex
2023-03-05,0.061200667408231366,0.1193626251390434,0.09065517241379313,0.789988876529477,899,equity
2023-03-05,-0.04425000000000002,0.260225,0.3045,0.435275,8,forex
2023-03-06,0.04844556677890015,0.09890460157126824,0.07878787878787878,0.8223075196408531,891,equity
2023-03-06,-0.14996875,0.19692708333333334,0.34689166666666665,0.45618333333333333,96,forex
2023-03-07,0.0672488770053476,0.11418395721925134,0.07756149732620322,0.8082663101604279,935,equity
2023-03-07,-0.1229943396226415,0.23264528301886792,0.3556471698113207,0.41170000000000007,106,forex
2023-03-08,0.060803586956521744,0.11860217391304348,0.07765434782608696,0.8037467391304348,920,equity
2023-03-08,-0.19974509803921567,0.19690784313725487,0.3966568627450981,0.4064274509803922,102,forex
2023-03-09,0.0737435950413223,0.10862293388429746,0.0768615702479339,0.8145113636363636,968,equity
2023-03-09,-0.1484477272727273,0.20145,0.34989772727272733,0.44863636363636367,88,forex
2023-03-10,0.032591179385530245,0.09273835480673935,0.0833587710604559,0.8239038652130827,1009,equity
2023-03-10,-0.007701999999999999,0.27846400000000004,0.286164,0.43538399999999994,100,forex
2023-03-11,0.03579336734693876,0.09990102040816325,0.08616428571428573,0.8139357142857142,980,equity
2023-03-12,0.015134778121775034,0.09948194014447888,0.08588441692466459,0.8146284829721364,969,equity
2023-03-12,-0.11552500000000002,0.239875,0.355375,0.40474999999999994,8,forex
2023-03-13,0.009664688715953305,0.09562256809338524,0.0895943579766537,0.8147869649805446,1028,equity
2023-03-13,0.001909523809523812,0.27135952380952383,0.26946190476190474,0.4591857142857143,84,forex
2023-03-14,0.03545830508474576,0.10908474576271185,0.08452203389830511,0.8063887005649717,885,equity
2023-03-14,-0.04453404255319148,0.26965106382978726,0.31418510638297875,0.4161617021276595,94,forex
2023-03-15,0.06266753112033198,0.10478423236514522,0.07554564315352698,0.8196587136929464,964,equity
2023-03-15,-0.10703636363636364,0.21304545454545457,0.3201,0.46684545454545456,22,forex
2023-03-16,0.04759509803921571,0.10425925925925925,0.08913507625272327,0.8066056644880175,918,equity
2023-03-16,-0.18225,0.11415,0.29645,0.5894,4,forex
2023-03-17,0.04399949698189134,0.10617605633802815,0.08111167002012072,0.8127162977867203,994,equity
2023-03-17,-0.09573636363636363,0.24498181818181816,0.34072727272727277,0.4143045454545454,44,forex
2023-03-18,0.03415605749486651,0.11078850102669405,0.08769507186858316,0.8015133470225871,974,equity
2023-03-18,-0.18718333333333337,0.12821666666666667,0.31539999999999996,0.5564000000000001,12,forex
2023-03-19,0.039026803118908396,0.10596978557504871,0.08495224171539961,0.8090711500974661,1026,equity
2023-03-19,0.31955000000000006,0.47725,0.1577333333333333,0.36499999999999994,12,forex
2023-03-20,0.052563079960513334,0.1103968410661402,0.0840394866732478,0.8055676209279365,1013,equity
2023-03-20,-0.02408518518518518,0.2896388888888889,0.3137148148148149,0.3966555555555555,108,forex
2023-03-21,0.034006925498426044,0.10307869884575027,0.07741448058761806,0.8195110178384053,953,equity
2023-03-21,0.048969565217391306,0.31658478260869566,0.26762826086956526,0.41578260869565214,92,forex
2023-03-22,0.04666889375684556,0.10530120481927713,0.07790799561883899,0.8168006571741512,913,equity
2023-03-22,0.08172,0.32565272727272726,0.24393999999999993,0.4304018181818181,110,forex
2023-03-23,0.06488897715988086,0.11308738828202582,0.08005461767626615,0.80685501489573,1007,equity
2023-03-23,0.02577800000000001,0.297104,0.27132000000000006,0.43159200000000003,100,forex
2023-03-24,0.027283247156153052,0.09777559462254395,0.08541365046535675,0.8168107549120994,967,equity
2023-03-24,-0.1854074074074074,0.20906666666666668,0.39447777777777776,0.3964537037037037,108,forex
2023-03-25,0.03957196562835661,0.1049516648764769,0.0823705692803437,0.812669172932331,931,equity
2023-03-25,-0.03715,0.05714999999999999,0.0943,0.8486,4,forex
2023-03-26,0.048886099137931044,0.11059051724137936,0.08202047413793102,0.8073793103448275,928,equity
2023-03-26,0.05675000000000001,0.3024125000000001,0.245625,0.451975,16,forex
2023-03-27,0.033310273224043715,0.10080437158469945,0.08250382513661202,0.8166907103825138,915,equity
2023-03-27,-0.03590576923076923,0.27044999999999997,0.30635961538461537,0.42318846153846157,104,forex
2023-03-28,0.06705917159763314,0.10544378698224853,0.07274911242603552,0.8218035502958579,845,equity
2023-03-28,0.0013367346938775646,0.29851020408163265,0.29717755102040816,0.4043285714285714,98,forex
2023-03-29,0.07993678038379533,0.10463006396588487,0.07042963752665247,0.8249360341151384,938,equity
2023-03-29,-0.11458749999999997,0.24048214285714287,0.35506607142857144,0.40445535714285713,112,forex
2023-03-30,0.07070052029136319,0.10884599375650363,0.0741997918834547,0.8169417273673256,961,equity
2023-03-30,0.059670000000000015,0.31117599999999995,0.25150400000000006,0.4373299999999999,100,forex
2023-03-31,0.0578536809815951,0.10526891615541925,0.08801022494887524,0.8067310838445808,978,equity
2023-03-31,-0.005717999999999994,0.292996,0.29871799999999993,0.4082800000000002,100,forex
