date,sentiment_mean,sentiment_std,sentiment_count,ciss_mean,ciss_max,ciss_min,realized_vol
2013-10-06,-0.3763895746283169,0.10819361892188364,5,0.00618,0.007,0.0056,0.1215199475873146
2013-10-13,-0.24256948271132722,0.09287571463522422,5,0.00448,0.005,0.004,0.20943870951493473
2013-10-20,-0.24783296921409853,0.1355350242735756,5,0.00324,0.0037,0.0028,0.12194649790497705
2013-10-27,-0.3066680139680617,0.04026957008439437,5,0.00292,0.0036,0.0025,0.0674895493420746
2013-11-03,-0.2660612587310164,0.0996457582749938,5,0.0045,0.0077,0.002,0.06590731591227804
2013-11-10,-0.2956564715501643,0.061973830406841436,5,0.007819999999999999,0.0108,0.0049,0.15520284152142866
2013-11-17,-0.2279101466465816,0.11899479387267727,5,0.0054800000000000005,0.0068,0.0042,0.0634626491988019
2013-11-24,-0.2306565453623956,0.07601222433758575,5,0.00814,0.0124,0.0048,0.08428778574550229
2013-12-01,-0.39950607757169465,0.12185993079680273,4,0.017125,0.0187,0.0154,0.02450379608555965
2013-12-08,-0.2699997616588411,0.12128681238550315,5,0.041999999999999996,0.0478,0.0216,0.10301511112471227
2013-12-15,-0.2249261025563256,0.1680303201550764,5,0.0396,0.0409,0.0375,0.08254108668839945
2013-12-22,-0.2752930568592358,0.03767674725328897,5,0.033139999999999996,0.0411,0.0234,0.12876751837723577
2013-12-29,-0.2884299960730473,0.07920222008867914,4,0.015449999999999998,0.0169,0.0137,0.04060298671334112
2014-01-05,-0.21492356700504556,0.1736725863360568,4,0.0219,0.0289,0.0154,0.09534844707732994
2014-01-12,-0.2654333041932826,0.12331011204583954,5,0.0157,0.0247,0.0107,0.052948497041702916
2014-01-19,-0.15404934204562948,0.17076476564052018,5,0.01434,0.0171,0.0124,0.14720599417146504
2014-01-26,-0.22974357797763723,0.12042892048960138,4,0.01555,0.0329,0.0082,0.17633448767128865
2014-02-02,-0.17978994042601318,0.03247157271245185,5,0.0284,0.0327,0.0249,0.13638958762680983
2014-02-09,-0.13901180347421388,0.15966241651615945,5,0.03284,0.0412,0.0263,0.23515952246068053
2014-02-16,-0.1790864370799731,0.04160337062502299,5,0.01702,0.0215,0.0123,0.06397379620595658
2014-02-23,-0.19456973421763724,0.08597019973688105,4,0.0088,0.0093,0.0083,0.0826711587443604
2014-03-02,-0.17973017985920817,0.0717661737508697,5,0.009479999999999999,0.0105,0.0088,0.04411395634348886
2014-03-09,-0.11487031296739555,0.07610995390133479,5,0.02892,0.0385,0.0243,0.1200392568416071
2014-03-16,-0.09185125123570721,0.09870580766384641,5,0.0165,0.021,0.0145,0.07335625087438709
2014-03-23,-0.18207528470580128,0.04146222262915612,5,0.00924,0.012,0.0079,0.1252527166313962
2014-03-30,-0.20075872606863854,0.10881264486820995,5,0.00506,0.0081,0.0033,0.08600643620180316
2014-04-06,-0.2195124741275826,0.05865217967751248,5,0.00264,0.0032,0.0023,0.12794487370745308
2014-04-13,-0.2627255104432072,0.08025977566932538,5,0.0063,0.0081,0.0044,0.2017413294792731
2014-04-20,-0.1985824768297505,0.07667814059839391,4,0.008275000000000001,0.0098,0.0074,0.06032457984490085
2014-04-27,-0.2577438539620392,0.11303183182074043,5,0.0034000000000000002,0.004,0.0026,0.08324539994843078
2014-05-04,-0.22710503830535997,0.06670246834993984,5,0.0027,0.0031,0.0024,0.03938813354981225
2014-05-11,-0.2182366046605863,0.025286455930255483,5,0.00292,0.0033,0.0026,0.0861704088330444
2014-05-18,-0.25461258580759927,0.1198286383066503,5,0.00658,0.0131,0.0017,0.11418382767365887
2014-05-25,-0.2868169556847243,0.0651709539445574,5,0.00668,0.01,0.0038,0.08554084202104081
2014-06-01,-0.3513482228014726,0.08085462288058459,4,0.00265,0.0033,0.0021,0.05044462100719519
2014-06-08,-0.2369391002945363,0.028261135231467404,5,0.0048000000000000004,0.0088,0.0024,0.044866664694433685
2014-06-15,-0.1776168875472825,0.06540160556634342,5,0.00642,0.0077,0.0049,0.06384104128059108
2014-06-22,-0.2176775512182368,0.09819680662187166,5,0.00386,0.0044,0.0031,0.05803681238387261
2014-06-29,-0.1692654516468777,0.06714379742438206,5,0.00446,0.0054,0.0033,0.06206879980506925
2014-07-06,-0.2293070547928817,0.07049227570098476,4,0.006475,0.0068,0.0062,0.05294819566291352
2014-07-13,-0.2595638479524894,0.07195442363721972,5,0.01098,0.0138,0.008,0.07029126535630786
2014-07-20,-0.262732219560929,0.062057270710365535,5,0.011899999999999999,0.0132,0.0107,0.13047246507160315
2014-07-27,-0.2781552452472553,0.07794415078755906,5,0.00868,0.0109,0.0069,0.05576336151347154
2014-08-03,-0.25289929256633525,0.11636110174956782,5,0.007600000000000001,0.0102,0.0066,0.13346845471971458
2014-08-10,-0.2987743220162929,0.04206669282078625,5,0.01296,0.0194,0.0083,0.13876403674619833
2014-08-17,-0.24677532114794837,0.14093797464591268,5,0.01686,0.0194,0.0146,0.05356168648909128
2014-08-24,-0.30832552361734555,0.06429414808520384,5,0.01222,0.0155,0.011,0.057766480651141414
2014-08-31,-0.2019515793470344,0.08689874835028058,5,0.00892,0.0104,0.0082,0.03806036864070033
2014-09-07,-0.11684922856468341,0.06895512315836672,4,0.020625,0.0238,0.0162,0.042763117203484184
2014-09-14,-0.2040543139342989,0.1099579376141132,5,0.014119999999999999,0.0194,0.01,0.06974420008414871
2014-09-21,-0.16185252107705933,0.09318112645291672,5,0.01098,0.0156,0.009,0.08159369235425648
2014-09-28,-0.15926516261337256,0.03610867823645561,5,0.02218,0.0264,0.016,0.1668027128257139
2014-10-05,-0.2812666214997863,0.10095686926259242,5,0.028220000000000002,0.0336,0.0232,0.13897055380574003
2014-10-12,-0.24167310891800903,0.09766689999901812,5,0.029820000000000003,0.0335,0.0273,0.2362718315448702
2014-10-19,-0.16833152142338897,0.07182380996265715,5,0.06028,0.087,0.0292,0.16603219128599137
2014-10-26,-0.13054926696091895,0.10531690226690922,5,0.0658,0.0857,0.0455,0.1545679506435182
2014-11-02,-0.18980985347405074,0.09254985191116523,5,0.029599999999999998,0.0383,0.0231,0.10235092548661698
2014-11-09,-0.23840997179317247,0.05874795258011557,5,0.01354,0.0156,0.0114,0.05891129379698569
2014-11-16,-0.18787344950984627,0.08010534517813672,5,0.008400000000000001,0.0101,0.0062,0.02437005438514564
2014-11-23,-0.24981528799541022,0.08199183334263613,5,0.00584,0.0082,0.0046,0.04986879717122776
2014-11-30,-0.3098836570781423,0.07340482948140335,4,0.005975,0.0079,0.0048,0.03870097351756481
2014-12-07,-0.3384987947851992,0.03934828028578783,5,0.00786,0.0086,0.0057,0.08169904058476983
2014-12-14,-0.27774886852339215,0.11620750654774879,5,0.013140000000000002,0.0175,0.0103,0.14970035373078555
2014-12-21,-0.23646641540463528,0.06895603949655371,5,0.023,0.026,0.0201,0.24267883130934817
